customer_id,event_date,event_type,event_value
103108,2024-11-04,watch,42.65
104038,2025-05-22,search,47.59
103253,2023-07-25,search,36.63
101282,2023-05-06,watch,22.52
101938,2023-08-01,purchase,85.14
101330,2023-05-18,login,75.39
103328,2024-06-03,watch,84.14
100899,2024-08-17,share,34.87
103211,2024-02-01,share,66.74
102233,2023-08-08,purchase,25.13
101993,2025-05-30,share,51.54
104675,2023-12-01,purchase,48.81
104064,2024-07-25,login,25.2
100179,2025-04-10,search,3.44
102381,2025-02-04,login,26.5
104156,2023-07-31,login,93.78
104609,2024-04-03,login,68.34
104468,2023-06-07,watch,44.37
103880,2024-01-08,login,95.4
104598,2024-12-12,watch,37.32
102263,2024-10-06,search,6.1
102351,2025-01-28,share,44.03
100094,2024-10-01,purchase,20.63
101028,2024-01-16,share,71.09
104829,2024-09-11,login,65.19
104422,2024-06-07,watch,4.96
100735,2025-03-01,search,35.91
103719,2025-05-23,purchase,9.36
100855,2024-09-07,login,89.74
104549,2025-06-11,search,36.33
100451,2024-12-16,watch,39.41
104481,2025-02-08,watch,36.97
103982,2025-04-14,purchase,81.71
102060,2024-03-22,search,16.93
102528,2023-08-30,purchase,96.91
102351,2023-07-03,login,49.38
104358,2024-10-15,watch,23.61
101689,2023-04-07,watch,57.05
102233,2025-03-22,watch,69.94
100755,2025-01-29,search,85.95
103477,2023-08-30,login,85.73
104603,2023-01-23,purchase,49.63
104330,2023-02-17,watch,87.99
103169,2023-11-21,share,93.16
102571,2023-10-12,login,17.24
100814,2025-01-08,share,42.18
102491,2023-01-12,search,52.02
100808,2025-06-16,watch,9.02
103386,2025-03-31,login,50.73
103746,2023-02-06,search,89.06
101575,2024-07-04,purchase,4.03
100897,2023-10-08,share,87.05
104145,2024-12-29,share,17.16
102457,2023-03-03,search,9.13
100639,2023-03-15,login,2.3
100560,2024-02-10,search,47.44
100654,2023-10-01,share,9.32
104174,2024-10-20,search,54.66
104361,2024-02-12,watch,20.74
100296,2023-12-02,share,6.24
100221,2024-06-25,search,65.29
103825,2024-07-04,login,33.67
103185,2024-12-29,purchase,46.55
102539,2024-09-14,share,11.96
103155,2024-09-04,purchase,65.27
102314,2023-05-07,search,62.58
103442,2024-07-24,watch,62.03
104645,2024-03-04,share,94.92
102891,2024-06-09,login,87.35
103110,2024-11-16,purchase,36.89
101755,2023-09-14,purchase,65.21
102922,2025-05-19,purchase,99.7
101125,2024-09-17,share,22.99
104706,2023-04-30,login,40.81
101775,2024-08-08,search,80.74
100760,2023-09-06,watch,85.16
103263,2023-11-05,share,62.75
101106,2024-01-10,purchase,28.58
102016,2024-10-07,share,22.78
102519,2024-12-24,login,94.97
104525,2023-11-17,search,22.92
100958,2025-03-03,purchase,99.62
100177,2024-07-02,watch,38.91
101010,2023-12-05,search,92.88
101291,2023-09-30,purchase,28.63
100929,2024-12-28,login,87.06
103869,2024-05-07,search,1.65
102563,2024-05-15,share,63.41
100116,2025-05-23,login,5.56
101827,2023-10-06,login,86.9
100115,2024-03-28,login,49.0
104880,2024-07-08,share,18.75
102504,2024-06-18,share,87.64
104290,2024-02-15,login,74.71
101694,2024-07-03,search,15.37
103272,2023-10-10,purchase,86.66
103099,2024-10-14,watch,94.19
101909,2024-09-23,share,44.13
102504,2024-09-23,purchase,8.09
100766,2023-12-04,login,84.57
103513,2024-08-09,search,57.13
103422,2023-03-28,purchase,64.63
100397,2023-06-04,search,74.92
104406,2024-01-10,login,22.4
101917,2023-08-16,watch,62.45
101572,2024-08-29,purchase,88.42
100133,2024-05-30,watch,90.17
100642,2024-11-21,search,66.0
104090,2024-01-03,purchase,86.44
100916,2023-12-17,purchase,91.11
101904,2023-06-10,share,97.16
103667,2024-08-02,purchase,34.25
103167,2025-02-25,share,54.58
103122,2023-09-13,share,17.21
104834,2024-07-12,watch,45.55
100689,2024-01-16,watch,37.34
101670,2023-12-14,search,28.81
102637,2024-02-06,purchase,24.67
102129,2023-12-31,watch,85.56
104692,2023-11-03,purchase,84.24
104522,2025-01-08,purchase,3.78
101826,2023-07-08,login,40.4
103431,2025-05-26,login,23.06
102543,2023-03-26,login,53.73
104925,2023-06-01,login,32.19
101780,2023-04-04,login,42.24
100353,2024-08-01,purchase,45.86
103077,2023-03-04,login,31.07
102166,2024-05-06,share,27.89
102468,2025-01-22,login,26.68
100932,2023-06-10,login,8.3
104791,2025-01-07,search,12.72
102159,2023-05-15,search,17.63
100663,2024-04-19,purchase,97.85
100777,2024-07-27,search,43.25
100970,2024-05-15,login,52.35
104220,2023-11-19,share,63.2
100837,2025-04-28,search,17.47
101583,2023-05-19,share,31.03
103062,2023-02-09,share,69.56
104650,2023-05-28,search,65.51
100396,2025-01-31,watch,92.92
104198,2024-08-12,login,84.06
103386,2025-05-10,search,43.57
100359,2024-08-17,login,18.7
102096,2024-05-22,share,75.8
104189,2024-08-26,watch,94.3
101929,2023-11-20,purchase,94.62
101922,2024-09-24,search,12.12
104745,2023-05-07,search,4.43
103435,2025-05-24,share,59.77
101612,2024-09-28,purchase,64.29
104275,2023-08-25,login,67.76
102857,2024-09-20,watch,37.28
103449,2024-03-22,share,21.76
101029,2024-01-16,share,72.61
100093,2023-06-06,share,95.73
100101,2023-03-19,search,1.95
103369,2023-12-14,watch,64.83
101357,2024-03-08,search,77.47
100460,2024-07-08,login,11.76
100080,2023-04-28,search,72.17
103765,2023-07-05,watch,88.99
103999,2024-02-24,purchase,37.45
104361,2025-05-20,search,34.32
104085,2025-04-09,share,60.83
102779,2024-10-05,watch,55.95
104481,2023-07-05,login,7.63
102893,2025-06-18,watch,42.56
102488,2024-12-22,share,45.72
100393,2025-01-08,purchase,28.46
101987,2024-03-14,watch,71.48
104289,2024-05-03,login,31.65
100602,2023-09-04,watch,65.89
101672,2024-03-11,login,40.08
101874,2023-04-13,search,79.48
102065,2023-07-16,search,27.68
104450,2023-01-17,share,65.29
101498,2023-06-23,login,50.71
102979,2023-02-01,login,15.67
100275,2025-05-06,search,55.63
104593,2023-05-13,search,41.32
102357,2023-09-12,search,93.62
104372,2024-07-02,purchase,41.21
103480,2023-09-22,purchase,30.89
103727,2024-07-09,share,22.16
100570,2023-08-31,purchase,83.59
103798,2024-11-25,share,9.7
100961,2023-04-12,login,19.96
102420,2023-05-08,share,95.53
101744,2025-04-25,search,1.97
101425,2023-10-03,login,84.83
100574,2024-04-20,watch,61.56
104206,2024-07-16,search,66.11
101976,2025-04-26,share,74.47
104306,2024-09-13,search,17.73
102858,2023-05-12,login,11.79
104585,2024-06-07,search,47.05
100132,2025-05-22,share,78.25
101571,2023-10-02,purchase,20.12
104110,2023-01-27,purchase,19.56
102481,2024-05-01,purchase,82.31
103600,2024-03-01,search,61.35
100356,2025-05-29,purchase,71.78
104989,2025-01-27,share,22.86
100722,2023-07-03,login,17.05
103303,2023-12-17,share,49.84
100073,2023-06-11,share,16.11
100434,2025-05-07,watch,87.81
103341,2024-10-15,share,91.77
101331,2025-05-28,search,78.8
103445,2023-05-11,purchase,14.24
104976,2024-04-09,login,48.86
102061,2025-03-01,purchase,70.17
104460,2023-06-02,search,7.22
104992,2024-01-24,login,96.35
104884,2024-12-10,login,99.41
101766,2023-10-04,purchase,78.54
101620,2025-03-29,share,60.23
104072,2023-01-08,watch,32.66
103034,2024-10-26,watch,32.36
103809,2025-01-21,login,70.0
100005,2024-10-13,search,5.21
104083,2025-05-10,purchase,8.9
103526,2024-02-09,purchase,20.75
103857,2024-11-24,share,84.85
103366,2024-05-04,watch,90.2
100273,2025-01-02,search,59.05
104811,2023-11-19,purchase,23.62
103729,2024-07-19,login,75.6
101772,2023-04-04,share,39.62
103471,2024-02-15,watch,84.92
100072,2024-10-03,share,82.15
104592,2024-04-09,purchase,94.89
103771,2025-01-16,login,26.75
100134,2023-03-11,search,20.69
101129,2023-05-30,purchase,78.37
102902,2023-10-31,search,83.41
100236,2025-02-09,purchase,33.31
100251,2025-03-17,login,52.49
102295,2023-06-27,login,52.08
101454,2023-01-12,share,35.83
100620,2023-06-03,purchase,48.34
100892,2024-07-16,login,66.95
104478,2023-02-08,share,55.96
100898,2023-06-01,share,69.34
101878,2024-09-20,purchase,72.41
104083,2023-07-18,search,27.45
104459,2025-04-04,login,21.52
104251,2024-05-01,login,17.05
101734,2023-12-24,share,93.79
104308,2023-10-30,login,40.35
100166,2023-06-27,purchase,89.63
104607,2023-08-06,watch,32.42
102344,2023-12-11,watch,63.86
101541,2023-05-04,login,36.65
102677,2023-08-18,purchase,45.99
102666,2024-06-09,watch,27.16
103541,2023-12-07,search,95.32
100197,2023-08-22,login,22.46
104243,2024-08-28,search,20.34
103260,2023-04-29,share,74.34
103308,2024-02-11,share,60.62
101846,2024-11-02,share,23.67
102014,2024-03-08,login,43.56
102158,2025-03-07,watch,31.59
103225,2023-06-19,search,31.07
103642,2025-02-08,watch,64.37
100318,2023-12-22,login,3.44
104601,2025-05-08,watch,77.56
100106,2023-11-12,purchase,53.29
102583,2024-11-21,watch,6.28
101155,2024-09-08,login,60.25
104066,2024-03-26,search,51.88
100893,2025-05-18,purchase,32.49
101205,2023-01-30,share,2.59
103486,2023-07-10,share,96.14
100839,2024-06-24,search,61.59
103577,2024-08-22,watch,90.68
103699,2024-09-01,purchase,33.89
101939,2025-04-04,purchase,88.64
104381,2024-08-14,search,86.01
103901,2024-01-28,search,27.05
101938,2023-12-22,purchase,45.09
103551,2024-12-05,purchase,8.41
104233,2024-07-07,purchase,31.64
103414,2023-01-15,purchase,12.19
102678,2023-09-01,purchase,43.0
102406,2025-01-08,login,94.49
101552,2024-11-19,search,62.76
101891,2024-12-01,login,37.16
100098,2024-05-02,watch,93.41
104988,2025-02-14,watch,80.8
103374,2024-05-14,search,27.54
103274,2023-01-05,purchase,83.67
103303,2024-05-10,watch,69.74
101245,2024-05-28,watch,98.33
104051,2024-06-26,search,62.59
101894,2023-11-28,purchase,66.64
101323,2024-05-12,share,30.81
102161,2024-01-13,share,59.41
101739,2025-01-28,login,8.87
103743,2023-05-07,watch,51.46
103328,2024-04-14,watch,36.73
102043,2025-01-13,watch,65.47
100913,2023-06-09,purchase,50.14
103874,2023-11-29,search,13.84
104758,2023-01-10,watch,33.52
101280,2024-11-07,purchase,52.78
102412,2023-05-30,share,46.97
103392,2025-02-22,share,22.58
104793,2023-01-31,watch,39.03
104878,2023-08-12,search,11.43
103598,2023-09-19,share,76.63
102514,2024-12-12,purchase,46.44
100091,2023-11-05,search,33.78
100421,2024-09-30,search,62.31
101565,2025-01-27,purchase,47.45
102859,2024-06-18,search,94.29
103199,2024-06-25,login,51.21
100702,2023-02-16,share,50.4
101707,2024-11-13,login,27.58
104484,2024-11-03,login,85.05
102407,2023-05-13,share,66.44
103327,2024-03-23,search,52.48
104439,2024-04-30,purchase,21.95
102807,2023-07-28,watch,81.41
102721,2023-01-11,watch,75.7
104833,2023-10-08,purchase,65.36
102345,2023-06-26,share,36.39
101508,2023-12-12,login,49.98
100438,2023-09-21,watch,11.8
103821,2025-02-11,login,34.68
100524,2024-05-07,search,48.74
103353,2023-10-06,login,14.51
100921,2023-05-01,watch,3.33
104269,2023-06-23,purchase,93.13
102125,2024-10-03,login,97.61
101229,2025-06-10,login,14.97
101467,2023-08-02,watch,17.47
103162,2025-04-29,login,77.59
101189,2023-01-03,share,59.23
101874,2024-11-17,watch,63.04
104555,2023-05-19,search,27.96
104612,2024-03-12,watch,59.91
102972,2024-10-10,search,34.43
102537,2024-04-09,purchase,13.21
103084,2023-08-31,login,49.96
102942,2023-05-05,search,13.95
104126,2025-06-16,purchase,5.44
100436,2023-11-21,purchase,11.91
102924,2024-01-01,search,30.54
103220,2024-05-01,watch,12.89
104144,2025-06-02,search,91.13
104534,2025-03-24,share,22.71
103206,2023-02-13,purchase,38.77
103040,2025-06-17,login,87.03
104918,2024-05-29,purchase,41.66
101401,2023-12-01,share,95.69
100034,2025-05-22,search,63.26
102550,2024-07-31,search,17.26
104847,2023-10-17,purchase,43.86
104568,2023-03-19,login,6.91
101933,2025-05-07,search,24.59
101734,2025-03-28,share,61.08
101574,2025-01-19,share,57.56
104232,2023-11-21,purchase,27.65
102750,2024-03-10,purchase,47.07
103921,2025-01-09,watch,81.82
102076,2023-11-29,login,23.04
102369,2023-06-12,login,89.66
103320,2023-02-08,search,39.59
102188,2024-11-20,watch,91.87
102303,2024-05-24,watch,37.16
101563,2024-02-11,watch,3.98
100700,2023-05-06,share,3.32
101333,2025-02-17,share,24.79
104512,2023-05-05,watch,25.18
101284,2023-05-05,search,12.84
102869,2024-07-21,watch,5.52
103752,2025-05-13,search,43.58
101962,2023-12-03,watch,14.94
102913,2024-01-07,search,59.91
104822,2024-05-27,login,32.88
104554,2023-08-16,login,34.26
102057,2023-10-14,share,56.18
102440,2025-03-22,login,24.29
103764,2024-09-28,login,91.64
101304,2023-11-13,login,94.36
102221,2023-05-31,login,30.76
102284,2024-10-18,watch,78.16
101285,2024-12-15,share,74.2
103915,2025-01-14,search,89.54
103829,2024-03-21,login,67.5
104602,2023-02-25,share,84.02
103140,2025-01-01,watch,8.39
103100,2024-03-23,purchase,75.84
103141,2023-04-11,purchase,45.28
101500,2024-05-01,watch,97.13
101391,2023-09-20,watch,51.89
103738,2024-08-19,purchase,47.85
102855,2024-04-20,login,94.19
103208,2025-03-20,purchase,37.35
103022,2023-06-23,share,85.17
103177,2023-10-01,watch,10.64
104054,2024-07-28,purchase,1.87
100956,2023-09-02,login,75.2
102172,2025-04-14,login,36.94
101341,2024-01-07,search,97.13
100330,2023-06-10,share,32.13
101957,2023-06-07,login,68.92
100633,2025-02-05,share,42.01
100973,2023-04-05,purchase,10.42
103457,2025-05-24,watch,6.55
104410,2024-07-04,share,66.37
104018,2024-09-29,search,82.83
102679,2024-09-12,purchase,57.53
101017,2025-01-16,share,4.34
104865,2024-04-26,share,61.97
104274,2024-03-07,share,64.72
101037,2025-01-30,watch,87.87
104635,2024-04-27,login,89.03
103231,2024-06-16,share,40.67
101762,2023-10-18,share,69.33
100554,2023-11-29,search,62.24
102347,2024-08-06,watch,70.11
100128,2023-03-25,share,59.29
104904,2024-12-24,share,70.68
104080,2025-04-03,login,66.98
101102,2025-03-07,share,45.46
103528,2024-02-01,purchase,33.69
103144,2024-11-13,share,78.66
100473,2023-07-26,watch,26.28
101831,2023-08-01,watch,33.7
102842,2023-09-23,purchase,1.36
100537,2023-11-29,purchase,8.41
103675,2023-12-14,login,19.78
101719,2024-11-30,search,24.84
100966,2024-12-27,purchase,1.65
101480,2023-01-13,login,46.65
103080,2023-06-20,watch,84.51
104505,2023-12-06,share,1.51
101566,2023-10-17,share,89.91
102910,2025-01-26,purchase,65.92
103803,2024-03-10,search,45.69
101987,2024-04-30,watch,42.22
102371,2024-01-11,search,6.17
101909,2023-01-02,watch,55.67
102052,2025-02-23,search,77.33
104285,2024-07-09,watch,42.59
100274,2023-06-15,search,15.15
104781,2023-09-03,share,6.82
104097,2023-04-07,login,60.89
101693,2024-06-10,purchase,63.59
104407,2025-06-12,search,13.56
103345,2023-06-14,search,14.22
103606,2024-07-29,login,51.73
100337,2024-09-05,purchase,1.75
100668,2024-09-03,watch,98.38
101928,2023-06-27,watch,47.12
102518,2024-06-09,login,43.99
104228,2024-12-18,search,16.62
102952,2023-05-31,watch,76.66
102307,2025-05-26,search,8.3
104461,2023-09-07,search,77.14
102398,2025-02-09,share,60.52
104476,2025-03-05,login,1.55
102940,2024-09-11,search,19.06
103456,2023-02-21,search,45.52
102745,2024-02-28,share,56.66
103812,2023-07-27,login,46.19
100155,2023-01-08,share,45.49
102236,2025-03-12,share,44.41
104829,2025-04-22,login,85.06
103188,2025-05-23,search,59.93
102333,2023-03-06,login,84.41
104958,2025-02-09,search,14.79
100961,2024-11-05,purchase,13.52
101894,2023-08-14,search,55.0
104059,2023-10-02,search,82.8
103768,2025-02-22,search,54.44
103799,2025-05-28,share,34.56
101049,2024-08-07,share,27.31
100646,2024-02-24,share,13.95
100608,2024-05-13,purchase,12.39
102780,2025-05-19,search,85.47
103074,2024-03-18,share,8.72
100154,2025-03-15,watch,65.52
101628,2024-01-04,login,71.18
102701,2023-05-21,search,97.56
103426,2023-06-07,login,78.89
103672,2023-01-02,search,6.54
104329,2024-10-04,watch,89.07
103300,2025-02-02,share,87.38
102648,2023-06-01,watch,5.97
102292,2023-08-23,login,46.44
101918,2023-06-05,login,14.71
104539,2023-09-21,search,32.75
100141,2023-05-22,login,58.99
102313,2023-09-18,watch,4.22
103663,2024-08-25,purchase,50.5
102726,2024-09-07,share,19.5
102057,2024-12-08,purchase,35.02
103298,2025-02-20,share,42.82
104063,2025-06-08,search,90.99
104301,2023-06-21,watch,65.79
101955,2024-01-01,share,49.62
104338,2024-10-13,login,41.93
100365,2025-04-09,search,72.21
100656,2025-03-21,purchase,81.96
103457,2023-07-01,login,22.71
103825,2025-04-29,share,94.67
104571,2023-04-27,share,48.24
102980,2023-03-12,watch,68.93
102752,2024-05-01,login,16.76
100893,2023-02-18,search,86.36
103904,2024-03-30,search,53.95
104682,2024-02-28,watch,36.31
101581,2024-04-22,login,64.9
100064,2023-04-14,login,26.47
101448,2025-03-31,search,78.5
103980,2024-07-11,share,56.35
103944,2024-05-21,watch,25.35
102519,2024-02-04,purchase,2.62
101406,2024-03-06,share,30.87
104350,2024-09-28,login,76.11
102754,2024-03-21,login,13.07
103030,2023-10-28,watch,34.75
102730,2025-02-24,login,32.18
103788,2023-01-15,login,54.09
103406,2025-01-31,watch,98.71
100775,2024-11-01,share,46.39
101907,2023-09-15,share,36.39
103698,2024-02-26,login,72.55
102580,2025-03-07,share,8.82
101205,2024-07-30,watch,73.49
102909,2024-11-05,purchase,64.94
104162,2025-03-20,search,10.72
102616,2024-11-13,purchase,88.77
100328,2023-03-03,login,27.48
100023,2024-08-26,login,12.36
104083,2023-02-10,login,85.03
101735,2024-03-21,purchase,91.12
101184,2025-01-14,search,57.64
102402,2024-12-13,watch,68.77
104669,2023-07-23,watch,8.92
103669,2024-01-02,watch,50.65
102768,2023-03-03,watch,71.18
104027,2024-06-24,search,76.79
100366,2024-12-30,login,30.5
101205,2024-10-05,search,55.36
101695,2024-07-07,purchase,35.73
103152,2025-06-05,purchase,65.17
100831,2023-01-17,search,62.58
104203,2025-03-11,search,28.36
100224,2025-06-01,purchase,19.15
104627,2023-04-06,search,56.51
100027,2023-02-08,search,80.41
102802,2023-01-26,search,1.5
102408,2024-01-12,purchase,77.24
101343,2025-02-21,purchase,27.95
100471,2023-09-18,watch,54.73
103701,2023-02-22,login,17.94
100951,2024-03-06,share,64.98
102050,2025-06-11,login,75.23
103842,2023-04-29,purchase,97.93
103756,2024-09-10,share,35.06
103434,2023-05-06,share,13.11
101697,2025-01-01,login,67.17
102026,2024-05-13,login,73.73
104240,2024-12-20,watch,59.73
100430,2023-05-18,watch,82.86
100096,2023-09-14,watch,39.04
104485,2023-05-25,watch,48.73
103641,2023-03-06,watch,42.86
104200,2025-03-02,share,6.93
102757,2023-10-30,share,10.46
103592,2023-11-15,watch,51.82
100572,2024-05-28,share,1.98
104049,2024-11-13,purchase,94.26
100717,2025-03-28,login,91.74
104930,2024-03-16,login,63.3
101373,2023-01-26,watch,35.05
104952,2025-04-18,share,89.73
103602,2023-07-05,watch,52.99
102011,2025-03-17,purchase,18.15
103193,2023-02-23,share,96.12
101959,2023-05-06,watch,69.12
103103,2023-11-12,login,8.78
103765,2023-05-15,watch,11.87
100427,2025-02-16,search,71.05
101108,2024-07-13,watch,29.07
104828,2025-03-29,share,68.99
103070,2024-09-10,purchase,19.24
101799,2024-04-04,watch,25.95
102498,2024-07-21,purchase,55.58
101817,2024-02-08,purchase,73.3
101350,2023-04-06,login,11.04
103415,2024-03-23,watch,50.02
101894,2025-05-01,share,64.31
103571,2023-08-09,login,9.06
100368,2024-06-28,share,50.82
102598,2023-12-01,purchase,79.04
102805,2024-06-03,share,25.01
100654,2024-04-21,watch,75.08
101266,2024-01-05,purchase,86.06
102298,2024-08-20,share,26.8
103685,2025-04-21,watch,47.29
103706,2023-09-08,login,67.43
104294,2024-12-10,watch,13.96
104276,2023-12-24,share,83.42
102201,2025-01-23,search,70.23
101190,2023-12-23,login,14.44
102050,2024-11-04,watch,59.03
103563,2023-09-21,login,45.74
100063,2025-04-21,login,40.21
104427,2024-02-21,login,77.14
102810,2024-04-22,purchase,77.05
101022,2024-05-08,watch,89.55
100211,2023-05-30,search,49.34
104614,2024-05-02,search,73.89
101531,2024-06-22,search,92.45
102344,2023-09-09,share,37.43
104091,2023-06-04,share,11.21
101971,2023-06-03,purchase,82.58
102328,2025-01-12,share,65.63
102378,2023-07-10,search,93.97
102259,2024-01-05,share,28.99
101897,2023-06-05,login,38.6
103293,2023-11-03,purchase,90.61
101030,2023-09-25,search,57.05
103034,2024-04-04,watch,35.0
103329,2024-06-21,purchase,36.57
100024,2024-08-12,login,22.62
102100,2024-12-23,search,90.2
103898,2023-08-26,share,3.65
102033,2023-12-05,login,73.28
104617,2024-08-08,login,12.07
102089,2023-11-27,watch,34.31
102526,2025-04-08,login,6.34
101963,2023-07-30,search,27.58
104708,2025-05-13,login,55.95
100409,2024-07-09,login,6.56
103043,2024-02-13,login,59.08
100239,2024-07-16,watch,63.86
101543,2023-04-28,purchase,35.11
102860,2025-01-19,search,87.66
102875,2023-12-25,purchase,83.61
103162,2023-05-30,login,18.13
102140,2023-05-04,share,45.75
104777,2024-10-30,purchase,72.02
100201,2024-12-17,share,23.02
104737,2023-11-13,search,83.66
103437,2025-02-20,watch,85.04
102369,2025-02-28,purchase,76.18
104234,2024-07-13,purchase,42.89
100533,2023-07-21,share,87.27
101921,2023-07-22,search,1.7
102124,2023-03-28,login,45.14
104705,2025-05-16,login,74.23
100360,2024-04-15,watch,15.71
100876,2024-09-10,watch,78.18
100678,2024-10-12,search,2.47
102750,2023-07-15,watch,99.61
101278,2023-08-26,search,83.05
100740,2024-11-08,share,44.59
101078,2024-03-29,purchase,71.95
101419,2023-06-01,watch,8.8
101073,2023-10-13,purchase,30.04
101971,2023-12-13,search,79.68
104527,2023-10-18,watch,56.85
104902,2024-01-25,purchase,68.3
103138,2024-08-06,purchase,85.75
100690,2023-10-08,watch,83.48
100519,2023-07-14,purchase,39.88
101177,2024-10-09,login,51.5
101306,2024-01-09,share,64.99
102539,2025-05-26,purchase,58.99
103782,2023-01-29,watch,75.46
100852,2025-01-27,watch,16.73
103841,2024-11-02,purchase,1.23
100036,2024-08-12,search,25.55
103021,2025-05-09,login,23.43
104124,2023-10-22,purchase,23.21
102535,2025-06-16,login,80.28
104861,2023-12-08,search,13.0
101500,2024-08-17,login,7.96
102111,2024-02-11,watch,92.49
104362,2024-07-31,watch,17.49
103323,2025-03-29,login,2.96
104157,2023-07-15,login,44.19
100314,2024-06-17,watch,75.51
100780,2024-07-04,login,97.78
100891,2025-04-16,login,38.41
103357,2024-10-13,search,86.82
102779,2024-07-29,search,71.06
104207,2025-02-27,share,95.72
104331,2023-05-30,search,5.46
100489,2023-08-19,watch,37.25
103443,2023-01-08,search,45.08
102701,2024-05-13,search,42.72
101388,2024-09-03,watch,1.1
100042,2024-06-21,search,51.24
103348,2025-03-02,share,20.86
104841,2023-03-16,share,94.16
102842,2025-01-14,search,97.59
102947,2024-04-14,login,54.37
100166,2024-06-09,search,52.32
100239,2023-06-12,share,82.91
103019,2025-03-03,watch,90.48
102382,2023-01-31,share,36.27
103804,2025-01-07,share,43.72
104338,2024-05-20,share,58.84
101601,2023-04-06,watch,57.87
101368,2024-11-20,watch,14.17
103312,2024-06-28,watch,34.26
103375,2024-12-26,purchase,16.41
103212,2024-07-16,share,28.04
103434,2024-11-25,watch,52.79
104914,2023-01-06,share,26.87
102538,2023-08-28,watch,18.07
100371,2023-07-30,search,79.68
103249,2023-11-10,purchase,74.7
104813,2023-12-11,purchase,78.56
100948,2025-06-18,login,81.69
102503,2024-01-15,login,40.4
104919,2023-04-08,search,96.65
101380,2023-12-06,login,85.64
101104,2023-06-25,share,28.6
102989,2025-02-08,purchase,69.67
103007,2023-02-06,login,64.04
102599,2025-01-06,search,60.54
100445,2024-04-11,purchase,14.71
103898,2023-08-13,watch,15.15
104561,2024-04-03,purchase,79.1
101490,2024-05-01,search,63.44
100508,2024-03-14,share,82.32
100404,2024-09-29,share,95.66
103940,2023-10-25,purchase,85.5
101245,2024-06-16,share,15.24
104990,2024-12-12,search,42.71
104069,2025-05-13,search,21.87
100096,2024-07-30,purchase,81.33
102655,2024-12-31,login,47.05
100239,2025-06-17,share,17.19
100065,2025-03-11,purchase,62.87
101358,2023-05-29,search,51.5
101966,2023-07-10,login,10.3
102631,2023-07-28,purchase,16.65
103610,2023-08-20,login,49.94
101218,2024-01-16,login,41.79
101377,2023-07-25,search,53.69
100253,2024-01-04,purchase,36.3
101824,2025-03-19,login,2.76
103034,2023-02-06,search,70.49
101279,2024-11-13,search,61.63
101184,2024-10-03,share,99.3
104436,2024-04-15,watch,12.79
103076,2023-05-25,watch,35.34
100121,2025-04-05,purchase,16.2
103917,2023-11-29,watch,29.16
101430,2023-03-03,login,14.57
104929,2024-03-04,login,64.55
102854,2024-08-02,watch,63.47
102675,2024-03-05,purchase,14.89
104520,2023-07-27,share,60.82
100193,2023-10-07,share,80.5
100521,2023-11-03,share,47.87
102407,2023-11-04,share,47.26
100272,2024-12-25,share,99.36
101701,2023-07-10,purchase,2.22
104924,2023-12-07,search,72.65
100643,2024-10-10,share,95.0
101302,2024-11-12,share,57.0
101018,2023-06-26,share,96.14
102228,2025-04-30,purchase,48.11
104481,2023-07-06,purchase,64.6
100075,2025-01-24,watch,50.16
101601,2023-10-17,login,47.22
104612,2023-02-02,purchase,70.28
102443,2024-11-28,search,20.68
100639,2023-06-17,login,53.64
104729,2024-10-08,share,27.39
100163,2025-03-06,login,92.62
104767,2024-02-13,login,16.68
103157,2024-01-06,watch,64.47
104475,2024-08-02,purchase,62.73
102157,2024-05-11,login,60.41
101525,2025-03-05,search,90.55
103276,2023-03-27,purchase,47.96
103439,2024-03-19,login,72.65
104127,2023-03-10,purchase,70.15
102538,2024-01-05,watch,24.42
104301,2023-08-10,share,12.48
102012,2023-04-21,search,99.67
102026,2024-06-07,watch,62.14
104093,2024-11-26,search,33.87
102079,2024-09-17,search,33.96
102747,2024-10-04,login,84.62
104958,2024-01-24,search,53.26
101164,2023-07-28,purchase,30.0
103096,2025-04-06,login,43.9
101435,2024-07-24,search,60.28
101111,2024-01-11,share,75.45
102305,2025-04-23,share,65.38
102519,2023-08-03,search,69.68
104882,2023-08-18,share,36.11
101855,2025-01-17,purchase,3.41
100630,2024-11-07,share,97.18
104346,2024-04-08,login,16.83
102607,2024-05-21,search,21.04
101763,2024-09-20,purchase,58.46
100335,2025-05-03,watch,17.98
101809,2023-06-21,purchase,19.61
102594,2024-01-15,share,51.97
100103,2023-09-03,login,2.24
104575,2025-01-24,share,79.72
103089,2024-06-21,watch,54.58
100960,2023-06-15,share,37.45
102563,2024-03-21,share,83.56
103590,2025-03-08,login,90.31
103935,2024-09-03,purchase,95.29
103822,2024-01-01,share,38.28
103858,2024-04-11,watch,51.89
100034,2023-10-10,login,72.58
103782,2023-08-18,purchase,12.41
101872,2024-02-01,share,50.7
102515,2024-05-27,login,8.17
103819,2023-07-01,search,93.32
103182,2023-09-21,login,8.55
100482,2023-01-24,purchase,94.04
102545,2023-07-08,purchase,14.56
102502,2023-11-11,share,32.18
100436,2025-04-30,purchase,3.79
101449,2025-04-07,watch,12.05
100165,2023-04-08,purchase,43.49
101924,2023-12-04,watch,23.14
104928,2024-02-05,watch,81.52
102804,2023-02-08,login,4.36
102662,2024-12-11,purchase,39.65
103713,2024-10-16,purchase,43.26
103670,2023-03-10,login,71.46
101847,2023-03-03,purchase,50.45
