customer_id,signup_date,age,gender,country,plan_type,monthly_fee
103789,2023-07-14,58,Male,Australia,Basic,499
103790,2022-09-02,41,Female,UK,Basic,299
103791,2024-04-11,26,Female,Australia,Basic,999
103792,2024-07-13,48,Female,Canada,Standard,999
103793,2022-10-22,58,Female,Australia,Standard,299
103794,2023-10-02,27,Female,Canada,Basic,299
103795,2024-05-05,19,Female,Canada,Basic,299
103796,2022-01-17,55,Male,India,Standard,499
103797,2022-03-12,32,Male,UK,Premium,299
103798,2022-11-01,20,Male,USA,Standard,499
103799,2024-10-27,60,Female,India,Basic,299
103800,2024-03-27,48,Male,USA,Basic,499
103801,2025-01-31,23,Female,Canada,Standard,499
103802,2024-03-31,20,Male,India,Basic,499
103803,2022-07-12,28,Female,Australia,Standard,499
103804,2023-06-13,32,Male,Australia,Standard,299
103805,2022-06-20,62,Female,USA,Basic,499
103806,2022-09-08,69,Female,Canada,Standard,499
103807,2023-06-25,45,Female,USA,Standard,499
103808,2023-02-20,27,Female,UK,Standard,299
103809,2024-03-04,55,Male,Australia,Premium,499
103810,2025-03-13,64,Male,India,Standard,999
103811,2022-01-25,67,Female,India,Standard,999
103812,2023-10-30,67,Female,India,Standard,499
103813,2025-01-01,24,Female,Australia,Basic,499
103814,2023-09-24,32,Male,Canada,Basic,299
103815,2025-01-21,35,Female,Australia,Premium,299
103816,2023-05-20,35,Female,Australia,Premium,499
103817,2022-12-02,69,Male,India,Standard,299
103818,2023-03-01,58,Female,Australia,Standard,299
103819,2023-05-14,41,Female,India,Basic,999
103820,2024-08-04,19,Male,Canada,Standard,999
103821,2023-09-22,57,Female,UK,Premium,999
103822,2023-12-19,37,Female,India,Premium,299
103823,2022-12-05,51,Male,USA,Basic,999
103824,2023-10-21,60,Female,UK,Basic,299
103825,2024-08-19,43,Male,Canada,Standard,499
103826,2023-03-05,24,Female,UK,Standard,499
103827,2024-06-17,55,Female,India,Basic,499
103828,2022-05-19,47,Female,Canada,Standard,999
103829,2024-07-30,59,Female,USA,Basic,299
103830,2023-06-26,22,Female,India,Standard,499
103831,2022-02-26,28,Male,India,Standard,299
103832,2023-10-20,18,Female,Canada,Premium,999
103833,2023-03-11,51,Female,Canada,Premium,499
103834,2023-01-19,18,Male,UK,Standard,499
103835,2023-07-14,36,Male,USA,Standard,499
103836,2022-07-13,19,Female,UK,Standard,499
103837,2023-06-18,38,Male,UK,Premium,499
103838,2023-06-02,37,Female,India,Basic,299
103839,2023-12-17,40,Male,Canada,Premium,499
103840,2024-01-21,38,Male,India,Basic,999
103841,2022-07-04,41,Female,USA,Basic,999
103842,2022-10-19,21,Male,UK,Standard,299
103843,2024-01-02,29,Female,USA,Standard,299
103844,2022-04-26,39,Male,Canada,Basic,499
103845,2024-04-04,37,Male,Canada,Standard,499
103846,2024-12-08,35,Male,Australia,Premium,299
103847,2023-11-16,18,Female,USA,Basic,499
103848,2022-03-23,47,Female,India,Standard,999
103849,2024-04-13,50,Male,USA,Basic,499
103850,2022-11-29,41,Female,UK,Standard,299
103851,2023-07-11,31,Female,Canada,Standard,999
103852,2022-12-01,53,Female,Canada,Basic,499
103853,2023-06-16,22,Male,USA,Premium,499
103854,2022-08-09,28,Female,USA,Standard,299
103855,2023-09-27,41,Male,USA,Premium,499
103856,2022-11-19,48,Male,UK,Standard,499
103857,2022-01-03,30,Male,UK,Premium,499
103858,2022-07-25,33,Male,India,Basic,299
103859,2022-02-09,41,Male,USA,Basic,499
103860,2022-02-28,30,Female,India,Standard,299
103861,2024-08-08,41,Female,Australia,Premium,299
103862,2023-07-28,43,Male,UK,Basic,499
103863,2023-10-06,19,Female,Canada,Premium,999
103864,2024-04-22,33,Female,Australia,Basic,299
103865,2025-02-19,55,Female,Canada,Basic,299
103866,2023-09-11,63,Female,Australia,Basic,499
103867,2022-04-06,18,Female,India,Standard,499
103868,2024-06-16,66,Female,India,Premium,499
103869,2024-12-21,28,Female,UK,Basic,299
103870,2023-07-15,68,Male,Canada,Standard,299
103871,2024-06-23,52,Male,Australia,Basic,499
103872,2022-12-14,60,Male,USA,Standard,499
103873,2023-11-02,46,Female,USA,Basic,999
103874,2025-02-21,54,Female,UK,Standard,499
103875,2022-11-13,34,Male,Canada,Standard,499
103876,2023-12-20,56,Female,USA,Standard,999
103877,2024-12-07,59,Female,UK,Basic,299
103878,2025-03-05,45,Male,UK,Basic,499
103879,2022-09-07,46,Male,Canada,Standard,299
103880,2022-11-10,60,Male,USA,Premium,299
103881,2024-03-17,20,Female,USA,Premium,299
103882,2023-04-30,69,Female,USA,Premium,299
103883,2022-02-13,27,Female,India,Premium,999
103884,2023-07-25,59,Male,USA,Standard,499
103885,2023-08-06,31,Male,Australia,Basic,999
103886,2025-01-20,29,Female,India,Basic,499
103887,2024-06-13,64,Male,India,Standard,499
103888,2022-08-08,59,Male,India,Standard,299
103889,2024-07-13,47,Female,India,Premium,499
103890,2023-02-05,49,Male,UK,Basic,499
103891,2023-12-28,49,Male,Australia,Standard,299
103892,2024-09-17,59,Male,Canada,Standard,499
103893,2024-06-17,49,Female,USA,Standard,299
103894,2024-05-07,43,Female,India,Basic,499
103895,2024-03-14,68,Male,Canada,Standard,499
103896,2023-05-05,18,Female,UK,Basic,999
103897,2024-07-26,59,Female,Canada,Premium,299
103898,2024-04-23,19,Female,India,Premium,499
103899,2022-09-24,34,Male,Australia,Basic,499
103900,2022-02-23,47,Female,Canada,Basic,299
103901,2023-06-12,56,Male,India,Standard,499
103902,2023-09-08,24,Male,India,Standard,299
103903,2024-12-18,69,Female,USA,Basic,299
103904,2024-11-29,44,Male,USA,Premium,299
103905,2024-08-12,26,Female,Australia,Standard,999
103906,2023-01-21,39,Female,USA,Basic,299
103907,2024-01-04,51,Male,Australia,Standard,499
103908,2023-12-17,63,Male,UK,Basic,299
103909,2023-10-12,66,Female,UK,Basic,299
103910,2022-10-27,18,Female,USA,Standard,299
103911,2023-01-30,26,Female,UK,Basic,499
103912,2023-08-16,37,Female,Canada,Standard,299
103913,2023-05-29,36,Male,Canada,Premium,299
103914,2023-01-31,53,Male,Canada,Premium,999
103915,2023-01-06,57,Male,UK,Basic,499
103916,2024-05-07,62,Female,Canada,Basic,299
103917,2024-03-01,21,Male,Australia,Standard,499
103918,2023-10-20,26,Male,India,Standard,299
103919,2024-01-06,58,Male,USA,Premium,499
103920,2023-01-19,39,Male,Australia,Standard,299
103921,2022-03-03,35,Female,Canada,Basic,299
103922,2023-05-20,29,Male,India,Standard,299
103923,2022-08-27,59,Male,USA,Premium,299
103924,2022-07-14,60,Male,Australia,Premium,999
103925,2023-11-09,56,Male,USA,Basic,299
103926,2022-03-02,26,Female,UK,Standard,299
103927,2025-02-26,23,Female,Canada,Basic,499
103928,2024-09-16,36,Male,Australia,Standard,499
103929,2023-11-16,65,Female,Australia,Basic,299
103930,2022-06-05,64,Female,India,Premium,299
103931,2024-07-11,24,Female,India,Standard,299
103932,2024-05-17,33,Female,India,Premium,299
103933,2024-06-21,22,Male,USA,Premium,299
103934,2024-09-25,33,Female,Canada,Basic,299
103935,2024-09-01,18,Female,USA,Standard,499
103936,2023-01-23,68,Male,Canada,Premium,999
103937,2024-06-05,54,Male,Australia,Standard,499
103938,2024-04-17,56,Male,USA,Standard,299
103939,2022-12-06,36,Male,USA,Standard,499
103940,2022-07-23,54,Female,USA,Standard,499
103941,2022-06-10,34,Male,UK,Basic,999
103942,2023-01-27,43,Female,Canada,Standard,499
103943,2024-02-08,39,Female,Canada,Basic,499
103944,2023-07-29,25,Male,USA,Basic,299
103945,2023-06-18,50,Male,UK,Basic,499
103946,2024-12-29,19,Female,USA,Basic,299
103947,2024-06-11,47,Female,Canada,Standard,299
103948,2023-02-09,64,Male,Australia,Basic,299
103949,2023-08-31,37,Male,UK,Basic,499
103950,2024-04-07,35,Male,UK,Standard,499
103951,2025-02-17,60,Female,USA,Standard,999
103952,2023-11-21,27,Female,Australia,Standard,299
103953,2024-06-20,41,Male,Canada,Premium,299
103954,2022-02-25,21,Female,India,Basic,999
103955,2023-01-01,54,Male,Canada,Basic,999
103956,2023-03-31,21,Female,Canada,Basic,499
103957,2022-04-14,30,Female,Australia,Premium,299
103958,2022-03-18,42,Male,UK,Standard,499
103959,2022-08-18,30,Male,Canada,Basic,299
103960,2022-11-27,35,Male,UK,Basic,999
103961,2024-06-11,41,Female,Australia,Standard,499
103962,2023-11-19,19,Female,Australia,Basic,299
103963,2022-01-27,65,Male,USA,Standard,999
103964,2022-10-26,50,Female,India,Premium,499
103965,2024-08-14,36,Male,Australia,Standard,999
103966,2024-03-09,26,Female,Australia,Premium,999
103967,2025-01-19,45,Male,UK,Basic,299
103968,2023-04-25,52,Female,Australia,Standard,299
103969,2023-07-27,56,Female,Canada,Premium,499
103970,2023-04-03,27,Female,USA,Standard,999
103971,2022-12-31,18,Female,USA,Standard,999
103972,2024-05-08,59,Male,Canada,Standard,499
103973,2022-12-17,38,Female,Australia,Premium,299
103974,2022-09-10,26,Male,India,Basic,299
103975,2024-02-20,64,Male,Australia,Basic,499
103976,2024-03-13,32,Male,USA,Basic,499
103977,2024-10-08,52,Male,India,Premium,499
103978,2023-04-04,22,Female,UK,Premium,499
103979,2024-07-05,58,Male,UK,Basic,499
103980,2023-05-14,39,Female,Australia,Basic,999
103981,2024-08-07,58,Female,Australia,Premium,299
103982,2023-05-23,40,Female,India,Basic,299
103983,2023-05-16,24,Female,India,Basic,499
103984,2024-03-13,40,Male,Australia,Basic,999
103985,2023-08-21,61,Female,USA,Basic,299
103986,2022-06-15,42,Male,UK,Standard,299
103987,2023-04-07,44,Female,India,Standard,299
103988,2024-07-08,58,Female,USA,Standard,299
103989,2022-04-24,23,Male,Australia,Premium,299
103990,2024-09-18,51,Female,Canada,Basic,499
103991,2022-07-26,26,Female,India,Basic,299
103992,2023-05-30,66,Female,Canada,Premium,499
103993,2023-12-10,50,Female,USA,Standard,299
103994,2025-02-22,68,Female,UK,Basic,299
103995,2022-05-18,23,Male,USA,Basic,499
103996,2022-12-05,54,Female,UK,Basic,499
103997,2023-06-21,48,Female,USA,Standard,299
103998,2022-03-09,51,Male,India,Basic,999
103999,2023-01-18,58,Female,India,Standard,299
104000,2022-01-19,46,Male,Canada,Basic,299
104001,2023-11-14,31,Female,USA,Premium,499
104002,2022-03-15,53,Female,USA,Basic,999
104003,2023-07-27,53,Male,Canada,Standard,499
104004,2024-07-27,32,Female,Australia,Basic,299
104005,2024-12-07,25,Female,USA,Basic,499
104006,2022-07-30,43,Male,USA,Standard,299
104007,2024-05-04,53,Male,USA,Standard,499
104008,2023-10-13,65,Female,Australia,Standard,299
104009,2024-09-20,38,Male,India,Standard,999
104010,2023-11-26,45,Female,Canada,Basic,299
104011,2023-06-24,21,Male,Australia,Standard,999
104012,2024-06-19,33,Female,UK,Basic,299
104013,2024-02-19,39,Male,UK,Basic,999
104014,2025-02-10,29,Male,Australia,Standard,299
104015,2022-06-19,33,Male,Australia,Premium,299
104016,2024-11-03,68,Male,India,Standard,299
104017,2022-10-15,57,Male,UK,Premium,999
104018,2022-07-08,55,Male,Canada,Premium,299
104019,2024-07-02,59,Male,USA,Basic,299
104020,2025-03-24,54,Male,USA,Premium,299
104021,2023-11-25,46,Male,India,Standard,999
104022,2024-06-06,35,Female,India,Premium,299
104023,2023-04-16,27,Male,UK,Standard,299
104024,2025-01-03,59,Female,Canada,Standard,999
104025,2022-10-04,56,Male,Canada,Standard,999
104026,2024-07-28,35,Female,Australia,Basic,299
104027,2023-07-25,18,Female,India,Premium,999
104028,2024-05-06,56,Male,USA,Basic,299
104029,2024-09-27,38,Male,USA,Basic,299
104030,2023-04-03,18,Female,UK,Basic,999
104031,2024-07-06,32,Female,USA,Basic,499
104032,2024-04-12,21,Male,Canada,Basic,299
104033,2024-12-23,37,Male,Canada,Basic,299
104034,2024-04-18,27,Male,India,Standard,299
104035,2022-07-12,40,Female,UK,Standard,499
104036,2023-09-08,58,Male,USA,Basic,999
104037,2023-02-10,51,Male,India,Basic,299
104038,2024-07-31,63,Male,Australia,Premium,999
104039,2023-12-22,65,Male,Australia,Basic,299
104040,2022-04-03,50,Male,USA,Basic,499
104041,2023-03-06,51,Female,USA,Basic,299
104042,2023-10-16,56,Female,USA,Basic,499
104043,2023-03-10,27,Male,Canada,Standard,299
104044,2025-02-09,37,Male,USA,Basic,999
104045,2023-01-10,18,Female,Australia,Standard,299
104046,2024-12-18,30,Male,USA,Basic,299
104047,2024-12-02,18,Female,UK,Standard,999
104048,2022-07-26,22,Male,Australia,Standard,499
104049,2024-02-19,33,Female,UK,Basic,299
104050,2025-02-15,32,Female,Australia,Basic,499
104051,2023-06-16,66,Male,India,Basic,999
104052,2022-06-15,45,Female,Australia,Standard,499
104053,2023-10-05,48,Male,Australia,Basic,299
104054,2025-03-25,40,Female,UK,Standard,299
104055,2022-03-31,65,Male,UK,Basic,999
104056,2025-01-22,62,Male,Australia,Basic,299
104057,2022-01-13,60,Male,Australia,Basic,499
104058,2024-08-30,34,Female,Canada,Basic,499
104059,2024-03-15,66,Male,India,Basic,299
104060,2024-08-02,51,Male,India,Basic,299
104061,2024-01-12,30,Male,USA,Standard,999
104062,2024-05-25,31,Female,Australia,Basic,299
104063,2025-03-19,28,Male,Australia,Standard,499
104064,2023-10-22,45,Female,Australia,Standard,999
104065,2024-10-28,59,Female,Australia,Standard,299
104066,2024-11-18,49,Female,India,Premium,299
104067,2022-10-23,52,Male,UK,Basic,999
104068,2024-09-12,48,Male,Canada,Basic,499
104069,2024-07-14,34,Female,UK,Standard,299
104070,2023-10-02,64,Male,UK,Standard,299
104071,2022-12-06,26,Male,India,Standard,499
104072,2023-09-20,27,Female,Canada,Basic,499
104073,2023-03-15,25,Female,Australia,Standard,499
104074,2025-03-13,38,Male,India,Premium,999
104075,2024-07-30,30,Female,India,Basic,499
104076,2024-04-09,67,Male,Canada,Premium,999
104077,2023-06-03,22,Female,USA,Basic,499
104078,2024-09-02,23,Male,India,Basic,299
104079,2024-12-04,47,Male,UK,Basic,499
104080,2024-08-12,48,Female,UK,Standard,499
104081,2024-08-09,34,Male,Australia,Standard,299
104082,2024-08-01,28,Male,India,Standard,299
104083,2022-06-04,37,Female,Australia,Standard,499
104084,2022-03-29,65,Male,India,Basic,499
104085,2025-01-01,26,Male,Canada,Basic,999
104086,2024-07-19,19,Male,India,Basic,999
104087,2022-06-28,54,Female,USA,Premium,299
104088,2022-07-31,18,Female,UK,Basic,499
104089,2023-04-10,21,Female,Canada,Premium,299
104090,2023-09-23,53,Female,UK,Basic,299
104091,2024-04-04,42,Female,Australia,Basic,299
104092,2023-08-30,20,Male,Canada,Basic,499
104093,2024-06-03,26,Male,USA,Basic,299
104094,2023-01-01,39,Male,UK,Premium,299
104095,2022-10-03,40,Female,India,Standard,299
104096,2023-01-15,29,Male,India,Premium,299
104097,2024-08-02,27,Female,India,Premium,999
104098,2024-12-23,51,Male,Canada,Standard,999
104099,2024-03-20,60,Female,USA,Standard,499
104100,2024-07-13,27,Male,USA,Standard,499
104101,2023-05-09,47,Male,USA,Standard,499
104102,2025-01-26,39,Female,UK,Basic,499
104103,2024-12-30,23,Male,Canada,Standard,499
104104,2022-12-30,67,Male,India,Standard,299
104105,2023-07-24,19,Female,UK,Basic,299
104106,2024-02-02,47,Male,USA,Standard,299
104107,2022-10-03,19,Male,India,Premium,299
104108,2022-02-19,49,Female,Canada,Standard,299
104109,2023-12-29,59,Female,Australia,Standard,499
104110,2024-06-24,33,Female,USA,Basic,499
104111,2024-07-16,29,Female,USA,Standard,299
104112,2023-07-18,18,Female,USA,Basic,299
104113,2024-02-22,25,Male,USA,Premium,499
104114,2023-04-30,65,Female,India,Premium,299
104115,2025-01-12,67,Female,Canada,Premium,299
104116,2023-08-07,30,Male,UK,Basic,999
104117,2022-08-24,32,Male,India,Basic,499
104118,2022-02-25,61,Male,Canada,Premium,999
104119,2022-12-26,25,Male,UK,Premium,999
104120,2022-04-20,27,Male,USA,Premium,999
104121,2022-07-11,63,Female,Canada,Standard,299
104122,2024-06-22,22,Male,USA,Standard,299
104123,2025-01-21,67,Female,Canada,Basic,299
104124,2024-05-11,36,Male,Australia,Premium,299
104125,2023-07-22,64,Female,USA,Standard,499
104126,2024-12-19,55,Male,USA,Basic,499
104127,2023-10-12,28,Female,USA,Basic,999
104128,2022-02-08,60,Female,India,Standard,999
104129,2024-12-08,37,Female,UK,Standard,499
104130,2023-09-29,37,Female,USA,Basic,499
104131,2024-11-02,38,Female,USA,Basic,299
104132,2022-02-05,35,Female,India,Basic,499
104133,2022-04-11,67,Female,India,Basic,999
104134,2025-01-14,27,Female,Australia,Premium,299
104135,2022-06-15,51,Female,Canada,Standard,499
104136,2023-01-18,43,Female,USA,Standard,999
104137,2024-02-29,47,Male,Canada,Standard,299
104138,2022-01-31,26,Female,India,Basic,999
104139,2022-01-11,63,Female,India,Standard,299
104140,2022-04-06,68,Male,Australia,Premium,999
104141,2023-03-29,48,Female,UK,Standard,299
104142,2022-07-11,59,Female,India,Standard,299
104143,2023-05-01,21,Male,USA,Standard,299
104144,2025-02-25,23,Male,Australia,Premium,499
104145,2022-08-26,31,Female,UK,Basic,999
104146,2025-02-09,21,Male,Australia,Basic,499
104147,2025-03-14,43,Female,India,Premium,999
104148,2024-12-24,64,Female,UK,Premium,999
104149,2024-01-05,65,Female,Canada,Standard,299
104150,2024-09-17,56,Male,UK,Basic,499
104151,2024-04-04,34,Female,USA,Basic,299
104152,2022-04-16,36,Female,Canada,Standard,499
104153,2022-06-30,68,Male,Canada,Premium,299
104154,2022-07-03,66,Female,USA,Basic,299
104155,2022-08-14,23,Female,Canada,Standard,499
104156,2024-02-16,46,Female,India,Premium,299
104157,2024-02-29,28,Female,UK,Basic,499
104158,2025-01-17,33,Female,UK,Standard,999
104159,2023-11-19,47,Female,USA,Basic,299
104160,2023-06-14,42,Male,India,Premium,499
104161,2024-08-29,57,Female,Canada,Premium,499
104162,2024-07-24,28,Female,UK,Basic,299
104163,2022-04-16,24,Male,UK,Premium,499
104164,2024-04-10,43,Female,UK,Premium,299
104165,2023-11-10,39,Female,UK,Premium,299
104166,2024-04-28,42,Male,Australia,Standard,299
104167,2024-11-21,36,Male,USA,Standard,499
104168,2023-01-28,48,Male,Canada,Basic,499
104169,2022-02-09,43,Male,Canada,Basic,299
104170,2023-10-22,59,Male,USA,Standard,299
104171,2024-09-07,58,Male,India,Basic,999
104172,2025-01-10,53,Male,USA,Standard,999
104173,2024-04-24,40,Female,UK,Standard,499
104174,2022-07-20,64,Female,UK,Premium,299
104175,2023-03-23,30,Female,USA,Premium,299
104176,2024-11-27,42,Male,USA,Basic,999
104177,2023-03-20,19,Female,Canada,Standard,299
104178,2024-01-31,19,Male,Canada,Standard,299
104179,2022-08-15,33,Female,Australia,Basic,499
104180,2022-02-17,26,Female,Australia,Basic,499
104181,2024-11-07,45,Female,UK,Premium,499
104182,2024-06-30,30,Female,Australia,Basic,299
104183,2022-07-06,52,Male,Australia,Premium,499
104184,2022-12-11,58,Male,India,Premium,499
104185,2022-08-12,30,Female,USA,Standard,499
104186,2024-04-09,48,Male,Canada,Premium,299
104187,2023-05-03,38,Male,Australia,Basic,499
104188,2024-05-26,49,Female,Canada,Premium,499
104189,2024-04-28,51,Male,Australia,Premium,499
104190,2024-09-05,25,Male,Australia,Basic,499
104191,2024-10-13,58,Male,UK,Standard,299
104192,2022-07-07,65,Male,India,Standard,299
104193,2022-09-27,19,Female,USA,Basic,299
104194,2022-11-06,55,Female,USA,Premium,299
104195,2025-03-01,49,Male,UK,Standard,499
104196,2024-12-31,57,Female,UK,Standard,499
104197,2024-04-24,45,Female,USA,Basic,299
104198,2023-05-01,54,Female,USA,Standard,999
104199,2022-04-30,58,Male,India,Premium,299
104200,2022-08-08,18,Male,Australia,Standard,299
104201,2022-02-22,58,Female,India,Standard,299
104202,2024-01-28,27,Female,USA,Standard,499
104203,2024-01-08,21,Male,Australia,Basic,499
104204,2023-12-21,52,Female,USA,Standard,999
104205,2023-02-10,27,Male,India,Basic,299
104206,2023-08-31,64,Female,India,Basic,299
104207,2024-10-17,28,Male,India,Basic,499
104208,2023-02-26,31,Male,Australia,Premium,499
104209,2023-12-13,55,Male,Canada,Premium,999
104210,2022-09-04,29,Male,Canada,Basic,299
104211,2022-03-13,62,Female,USA,Basic,499
104212,2022-07-04,34,Male,Australia,Basic,299
104213,2022-01-06,33,Female,UK,Premium,499
104214,2024-06-24,52,Male,Canada,Standard,299
104215,2023-01-22,19,Male,Australia,Standard,499
104216,2023-11-30,28,Female,Australia,Standard,499
104217,2025-01-04,58,Female,Canada,Standard,299
104218,2024-04-06,20,Female,Australia,Basic,299
104219,2022-12-15,46,Male,Australia,Basic,299
104220,2022-11-04,35,Male,Canada,Basic,299
104221,2025-02-24,37,Female,India,Standard,299
104222,2022-10-14,64,Male,USA,Premium,299
104223,2024-02-05,31,Female,UK,Basic,499
104224,2023-12-26,51,Male,USA,Basic,299
104225,2024-02-01,66,Male,India,Premium,299
104226,2023-01-18,48,Male,India,Basic,999
104227,2023-01-23,57,Female,Australia,Basic,299
104228,2023-06-09,59,Male,USA,Premium,499
104229,2023-10-01,35,Female,India,Standard,499
104230,2024-07-26,47,Female,USA,Standard,999
104231,2022-10-03,42,Male,India,Standard,299
104232,2023-05-15,36,Female,UK,Standard,499
104233,2023-12-18,25,Female,India,Basic,299
104234,2022-12-03,45,Male,USA,Standard,999
104235,2024-07-20,25,Female,Australia,Standard,299
104236,2023-04-26,48,Female,USA,Premium,499
104237,2024-06-29,20,Male,Canada,Premium,299
104238,2024-12-17,20,Male,USA,Basic,999
104239,2022-04-19,61,Male,UK,Standard,499
104240,2022-11-24,39,Female,UK,Basic,299
104241,2022-11-11,34,Female,UK,Basic,299
104242,2025-02-08,53,Male,India,Standard,299
104243,2023-11-30,34,Female,UK,Standard,299
104244,2024-02-20,31,Male,USA,Standard,299
104245,2022-06-05,68,Male,Australia,Standard,999
104246,2024-06-05,26,Male,UK,Premium,499
104247,2024-10-22,47,Female,USA,Standard,999
104248,2024-01-28,38,Female,India,Standard,499
104249,2023-12-23,29,Male,India,Basic,499
104250,2024-07-01,54,Male,Australia,Standard,499
104251,2024-05-20,49,Female,Australia,Premium,299
104252,2022-01-13,28,Male,USA,Basic,499
104253,2023-08-31,37,Female,Australia,Standard,499
104254,2023-05-13,52,Male,Australia,Premium,999
104255,2022-08-26,64,Male,India,Standard,499
104256,2025-01-22,63,Female,USA,Standard,999
104257,2024-02-20,28,Female,Australia,Basic,499
104258,2025-04-09,69,Female,USA,Standard,499
104259,2023-08-29,25,Female,UK,Standard,499
104260,2023-10-23,21,Female,India,Basic,299
104261,2024-04-28,44,Male,India,Standard,299
104262,2024-07-24,61,Male,India,Basic,499
104263,2023-09-20,57,Female,Canada,Standard,999
104264,2022-05-23,55,Female,USA,Premium,299
104265,2023-12-15,64,Male,UK,Standard,999
104266,2023-04-24,47,Male,Australia,Standard,299
104267,2023-07-19,61,Female,UK,Standard,499
104268,2023-04-16,65,Female,USA,Basic,299
104269,2023-01-19,65,Male,India,Premium,299
104270,2024-07-14,44,Female,Canada,Basic,299
104271,2023-02-21,38,Male,USA,Basic,299
104272,2022-11-04,69,Male,USA,Standard,299
104273,2023-10-11,37,Female,Australia,Standard,299
104274,2024-10-21,21,Male,UK,Basic,299
104275,2024-12-03,28,Male,UK,Basic,299
104276,2024-01-09,30,Male,Australia,Premium,299
104277,2025-01-26,26,Female,Canada,Basic,499
104278,2022-05-20,21,Male,India,Basic,999
104279,2024-08-31,29,Female,India,Basic,299
104280,2024-10-13,26,Male,Canada,Basic,299
104281,2024-08-10,30,Male,Australia,Standard,499
104282,2024-06-22,65,Male,USA,Standard,299
104283,2022-03-13,43,Male,UK,Standard,499
104284,2022-04-17,55,Male,USA,Basic,299
104285,2024-12-01,59,Female,UK,Basic,299
104286,2024-06-01,30,Female,USA,Basic,299
104287,2022-05-19,56,Male,Australia,Basic,299
104288,2023-09-07,45,Female,Australia,Basic,499
104289,2024-05-12,36,Female,Canada,Basic,299
104290,2022-09-30,41,Male,USA,Basic,999
104291,2023-02-20,36,Female,USA,Standard,299
104292,2023-05-21,66,Female,Canada,Basic,999
104293,2024-01-03,30,Female,Canada,Basic,299
104294,2023-02-28,30,Female,Australia,Basic,299
104295,2023-01-25,45,Male,Australia,Basic,499
104296,2022-12-08,19,Female,USA,Standard,299
104297,2024-08-03,27,Male,Australia,Basic,999
104298,2023-09-06,39,Male,Australia,Basic,499
104299,2023-05-08,30,Female,USA,Basic,499
104300,2022-07-11,26,Male,Canada,Basic,299
104301,2023-05-14,50,Female,USA,Standard,499
104302,2024-04-01,31,Male,India,Premium,499
104303,2022-08-15,65,Female,USA,Basic,499
104304,2022-05-19,37,Female,India,Standard,299
104305,2024-05-05,32,Male,USA,Basic,999
104306,2024-03-27,49,Female,India,Basic,999
104307,2025-03-18,50,Female,India,Basic,999
104308,2025-02-12,34,Female,USA,Premium,499
104309,2024-12-22,41,Female,Australia,Basic,499
104310,2022-04-14,47,Male,UK,Premium,299
104311,2024-05-20,30,Male,Australia,Standard,999
104312,2023-10-30,64,Male,India,Basic,999
104313,2022-09-30,65,Female,USA,Standard,299
104314,2024-10-26,33,Male,USA,Premium,299
104315,2025-03-16,19,Female,USA,Premium,999
104316,2022-07-03,34,Female,USA,Standard,299
104317,2024-11-17,49,Female,UK,Basic,299
104318,2025-02-16,60,Male,Canada,Basic,999
104319,2022-10-20,25,Male,India,Basic,999
104320,2022-06-26,69,Male,UK,Standard,999
104321,2022-02-27,20,Male,Australia,Premium,299
104322,2022-11-04,29,Female,Canada,Standard,299
104323,2024-09-03,37,Male,Canada,Premium,499
104324,2025-02-02,33,Male,USA,Basic,499
104325,2023-12-01,31,Male,UK,Standard,299
104326,2022-03-24,33,Male,Australia,Premium,999
104327,2022-09-09,66,Female,USA,Standard,999
104328,2024-03-06,60,Male,USA,Standard,299
104329,2024-06-15,66,Male,India,Standard,299
104330,2022-07-29,68,Male,Canada,Standard,299
104331,2024-03-26,50,Female,Australia,Premium,499
104332,2023-09-01,47,Male,Canada,Standard,299
104333,2023-03-23,29,Male,UK,Basic,499
104334,2023-04-05,32,Male,India,Standard,499
104335,2024-08-25,35,Female,USA,Basic,999
104336,2023-04-17,45,Female,India,Standard,299
104337,2023-01-05,40,Male,USA,Basic,499
104338,2024-06-18,31,Male,India,Premium,499
104339,2024-07-11,47,Female,USA,Premium,499
104340,2022-05-17,50,Female,Canada,Basic,999
104341,2023-01-02,62,Female,Canada,Basic,499
104342,2024-06-30,32,Female,Canada,Standard,999
104343,2022-07-03,24,Female,Canada,Standard,299
104344,2023-04-17,32,Male,India,Basic,499
104345,2023-10-16,69,Male,USA,Basic,499
104346,2024-01-19,59,Male,Canada,Standard,999
104347,2023-06-21,63,Male,India,Standard,299
104348,2024-03-12,55,Female,USA,Basic,299
104349,2024-07-08,63,Female,India,Standard,499
104350,2023-05-25,61,Female,Canada,Premium,299
104351,2023-09-22,28,Female,UK,Basic,499
104352,2024-09-28,46,Female,India,Standard,999
104353,2025-01-01,48,Male,Canada,Basic,999
104354,2024-07-04,42,Male,Australia,Basic,299
104355,2024-10-30,69,Male,USA,Basic,299
104356,2022-06-01,41,Male,Canada,Standard,499
104357,2024-10-25,36,Male,Australia,Premium,499
104358,2023-04-09,19,Female,India,Standard,499
104359,2025-02-10,39,Female,India,Basic,499
104360,2022-09-28,37,Female,Australia,Basic,499
104361,2025-04-01,50,Female,Australia,Standard,299
104362,2023-04-05,25,Female,USA,Basic,499
104363,2022-04-15,42,Male,India,Basic,299
104364,2022-06-11,63,Male,Australia,Standard,299
104365,2022-12-17,26,Male,UK,Premium,499
