ticket_id,customer_id,ticket_date,ticket_category,resolution_time_hrs,satisfaction_score
8709,104848,2024-11-30,Billing,19.1,5
8710,103646,2025-02-02,Refund,5.33,4
8711,102372,2025-02-05,Refund,25.69,4
8712,104760,2024-03-15,Billing,14.06,2
8713,103043,2024-03-06,Technical,19.04,3
8714,101980,2024-10-27,Technical,20.58,3
8715,103769,2024-07-06,Technical,12.34,2
8716,103188,2024-05-23,Refund,4.27,2
8717,102212,2023-09-05,Billing,0.35,5
8718,100098,2025-03-07,Technical,9.01,2
8719,103582,2023-02-28,Refund,5.78,2
8720,101606,2024-12-13,Refund,23.48,5
8721,100675,2024-01-27,Billing,7.94,1
8722,104879,2023-02-19,Account,8.58,3
8723,103538,2023-05-12,Technical,23.24,3
8724,101582,2025-01-13,Technical,3.26,3
8725,104951,2024-07-02,Account,5.26,4
8726,103794,2024-11-13,Account,2.55,4
8727,101748,2025-02-18,Billing,11.4,4
8728,101227,2024-06-08,Billing,10.3,5
8729,102333,2025-01-02,Billing,15.94,3
8730,102916,2024-04-03,Account,26.97,5
8731,100526,2023-06-26,Account,9.43,5
8732,101214,2023-01-24,Billing,2.35,1
8733,104898,2023-10-24,Billing,11.07,2
8734,101036,2025-05-25,Refund,16.7,5
8735,102205,2025-02-20,Billing,8.1,3
8736,100377,2025-05-13,Refund,3.22,5
8737,100434,2024-08-31,Billing,1.62,5
8738,102932,2023-06-06,Technical,27.49,5
8739,102953,2023-07-20,Refund,0.65,3
8740,101534,2023-08-25,Account,5.69,1
8741,100943,2024-02-05,Account,8.47,4
8742,103203,2023-09-07,Technical,11.78,2
8743,103099,2023-12-31,Billing,17.03,3
8744,103538,2023-11-30,Account,13.38,2
8745,101599,2025-01-02,Billing,10.97,2
8746,102074,2025-05-10,Account,0.01,1
8747,102292,2024-12-29,Billing,11.33,3
8748,103574,2024-05-08,Technical,0.02,4
8749,104273,2024-10-27,Refund,0.28,4
8750,103968,2024-03-17,Refund,11.58,1
8751,102682,2023-10-04,Technical,55.81,3
8752,104838,2024-10-17,Account,6.21,4
8753,100442,2024-01-03,Technical,12.77,5
8754,100670,2023-06-14,Technical,57.16,2
8755,103554,2025-06-14,Technical,5.29,4
8756,100007,2024-01-10,Billing,1.38,1
8757,103617,2024-04-23,Account,7.23,1
8758,103969,2023-06-30,Account,5.47,2
8759,104517,2023-03-09,Billing,4.37,3
8760,100497,2025-01-20,Refund,19.04,4
8761,102066,2024-03-21,Billing,5.31,3
8762,103971,2023-12-16,Technical,15.9,2
8763,104201,2024-04-19,Billing,5.2,3
8764,103863,2025-05-14,Account,23.75,5
8765,101762,2023-10-04,Billing,18.71,5
8766,101677,2023-01-23,Technical,4.59,1
8767,103365,2023-06-20,Billing,21.35,3
8768,101391,2023-11-17,Technical,30.87,3
8769,102193,2023-07-03,Account,15.31,3
8770,103903,2025-06-11,Billing,5.84,1
8771,100590,2023-05-28,Technical,2.93,1
8772,101032,2023-05-02,Account,37.86,5
8773,102424,2024-10-19,Billing,3.2,1
8774,101356,2023-02-19,Refund,8.57,1
8775,103547,2023-03-17,Technical,12.81,3
8776,101506,2025-02-01,Refund,3.64,2
8777,103610,2023-02-07,Technical,9.22,4
8778,102120,2023-12-30,Technical,14.91,3
8779,101996,2025-04-02,Technical,3.68,5
8780,102544,2025-01-31,Billing,1.95,4
8781,104567,2025-02-26,Account,1.38,3
8782,103917,2023-05-29,Technical,15.29,1
8783,100533,2023-12-04,Technical,11.83,1
8784,100382,2024-10-13,Account,4.06,1
8785,101128,2024-01-14,Billing,2.27,4
8786,102960,2025-05-06,Refund,4.34,5
8787,103977,2025-03-17,Billing,3.25,3
8788,102797,2023-03-02,Billing,5.06,2
8789,100498,2023-09-22,Account,2.56,2
8790,103583,2025-03-27,Billing,33.24,1
8791,102449,2024-07-13,Account,2.38,2
8792,104520,2024-01-16,Account,31.08,3
8793,103044,2024-08-27,Account,6.58,3
8794,102202,2024-12-05,Account,0.98,2
8795,100770,2024-03-03,Billing,10.92,1
8796,101213,2025-04-08,Billing,15.67,4
8797,104459,2023-10-16,Technical,8.31,2
8798,104680,2024-07-18,Billing,1.06,3
8799,100529,2023-02-20,Account,6.15,3
8800,100738,2023-06-07,Refund,1.48,5
8801,103824,2023-02-10,Technical,12.67,4
8802,100139,2024-08-22,Technical,13.89,2
8803,104848,2024-12-28,Refund,6.44,1
8804,104991,2023-09-02,Account,3.7,2
8805,101983,2024-02-04,Billing,12.78,4
8806,103008,2024-09-17,Refund,9.15,4
8807,101473,2024-07-05,Account,0.3,5
8808,102783,2024-01-02,Technical,24.59,3
8809,101274,2024-09-01,Refund,16.39,2
8810,103472,2024-05-09,Refund,22.25,1
8811,102341,2025-02-27,Technical,29.23,2
8812,104119,2024-05-17,Refund,13.1,3
8813,103149,2024-10-29,Technical,26.15,4
8814,101929,2024-03-11,Refund,2.61,3
8815,100951,2023-08-02,Account,27.8,4
8816,102226,2024-06-13,Account,0.19,4
8817,104736,2023-02-06,Billing,2.17,2
8818,101001,2024-07-19,Refund,17.71,5
8819,101919,2025-02-25,Billing,19.55,3
8820,101388,2024-07-29,Refund,4.29,4
8821,101519,2025-05-26,Billing,3.03,5
8822,101907,2025-01-05,Account,35.24,2
8823,100101,2023-01-11,Technical,17.43,2
8824,100828,2023-10-16,Billing,4.73,2
8825,102894,2024-09-22,Technical,19.57,1
8826,100696,2024-06-12,Technical,7.39,4
8827,102634,2023-06-17,Billing,13.78,1
8828,102524,2025-06-16,Billing,24.64,4
8829,100260,2023-03-20,Technical,2.26,2
8830,101119,2023-08-01,Refund,14.14,3
8831,100486,2023-06-02,Refund,1.56,3
8832,101108,2024-09-06,Technical,3.85,1
8833,100572,2023-09-21,Billing,14.29,1
8834,101224,2024-10-03,Refund,0.75,2
8835,101626,2023-10-20,Refund,11.9,5
8836,100821,2024-10-24,Billing,14.85,2
8837,102291,2025-02-12,Billing,11.05,5
8838,102856,2025-04-06,Account,9.19,4
8839,101563,2025-03-01,Refund,4.27,3
8840,102436,2025-05-02,Billing,1.92,5
8841,104573,2024-12-22,Technical,34.36,4
8842,100670,2024-09-10,Technical,42.12,3
8843,102092,2023-03-26,Account,0.07,1
8844,101112,2025-04-12,Account,15.01,4
8845,101475,2025-01-20,Billing,12.35,4
8846,100160,2024-10-31,Account,3.99,3
8847,101097,2024-06-27,Account,0.59,3
8848,104295,2025-02-05,Billing,1.21,2
8849,102614,2024-02-16,Refund,0.79,5
8850,100730,2024-02-22,Technical,9.67,1
8851,104626,2023-06-28,Billing,16.17,4
8852,101869,2024-12-24,Billing,16.28,3
8853,104658,2024-11-11,Technical,11.87,1
8854,102783,2025-03-29,Refund,2.79,4
8855,101911,2024-01-21,Billing,9.5,3
8856,102957,2024-10-30,Billing,10.27,4
8857,103184,2024-10-09,Technical,8.21,3
8858,100149,2024-05-09,Billing,2.06,5
8859,100476,2023-07-31,Account,11.78,5
8860,102225,2023-06-05,Billing,8.11,2
8861,100265,2024-10-21,Account,41.98,2
8862,100294,2025-03-25,Refund,16.43,3
8863,102409,2024-01-29,Technical,9.84,4
8864,100663,2024-12-14,Refund,3.13,1
8865,101328,2023-07-29,Refund,18.23,1
8866,104118,2024-01-16,Technical,0.3,3
8867,101639,2024-07-20,Technical,3.31,2
8868,101661,2023-11-06,Billing,10.45,2
8869,100643,2024-09-03,Billing,8.12,4
8870,103743,2024-06-26,Account,7.19,2
8871,102125,2024-03-12,Billing,8.14,4
8872,101787,2025-02-05,Billing,9.03,3
8873,104139,2024-02-18,Billing,5.21,5
8874,101674,2025-05-07,Refund,18.78,5
8875,104247,2024-12-19,Account,22.55,3
8876,100567,2023-06-09,Refund,9.36,5
8877,102878,2024-06-29,Technical,4.61,1
8878,104083,2024-09-01,Refund,7.32,3
8879,104515,2023-05-10,Billing,7.95,2
8880,102785,2024-04-14,Account,25.86,2
8881,104619,2025-05-31,Technical,10.4,5
8882,102569,2025-05-03,Refund,1.01,3
8883,101190,2023-01-28,Refund,5.44,4
8884,104022,2023-11-24,Billing,2.24,2
8885,104698,2023-06-09,Technical,5.82,5
8886,103606,2023-11-11,Billing,4.31,3
8887,100304,2025-01-10,Billing,0.93,2
8888,104570,2024-06-24,Billing,13.07,5
8889,103906,2023-04-18,Refund,26.58,4
8890,102112,2024-04-07,Technical,12.9,5
8891,104813,2024-04-22,Billing,13.96,1
8892,100199,2024-05-14,Account,11.42,1
8893,102858,2024-03-28,Billing,21.45,2
8894,103637,2023-11-22,Billing,46.77,3
8895,101743,2023-07-19,Billing,4.75,4
8896,101193,2024-08-19,Account,1.95,5
8897,103649,2023-06-30,Technical,11.92,3
8898,101282,2024-07-24,Billing,0.75,4
8899,102152,2023-11-17,Refund,45.72,1
8900,104987,2023-01-01,Account,19.13,1
8901,102885,2024-03-02,Technical,31.72,2
8902,102087,2025-05-13,Billing,1.17,4
8903,104517,2025-03-23,Account,22.93,2
8904,103071,2024-05-31,Account,7.41,3
8905,103382,2024-05-26,Billing,36.36,4
8906,100222,2023-09-30,Billing,13.65,4
8907,102663,2024-01-03,Refund,0.41,3
8908,102072,2023-11-27,Billing,5.79,5
8909,103289,2025-04-22,Billing,8.08,1
8910,102393,2024-04-09,Technical,13.15,2
8911,104237,2023-03-12,Account,5.37,1
8912,103793,2025-02-04,Account,9.16,1
8913,101616,2023-06-05,Billing,9.89,3
8914,102863,2025-05-24,Billing,13.45,1
8915,100679,2024-03-17,Account,2.03,5
8916,103163,2024-06-06,Billing,3.17,5
8917,102575,2024-11-25,Billing,23.71,5
8918,102481,2024-03-26,Account,3.31,2
8919,102473,2025-02-22,Technical,5.62,2
8920,103374,2023-12-06,Account,4.31,5
8921,104229,2024-10-20,Account,2.29,5
8922,100345,2024-02-07,Technical,1.63,4
8923,100791,2023-10-03,Account,0.26,2
8924,102236,2023-02-26,Technical,5.33,3
8925,102592,2023-02-12,Account,35.18,2
8926,100015,2023-04-08,Technical,2.66,3
8927,101418,2023-10-14,Account,1.28,3
8928,104225,2025-02-27,Refund,0.98,3
8929,103836,2023-04-02,Account,15.18,4
8930,103748,2023-02-18,Billing,3.77,1
8931,103161,2024-09-22,Account,13.94,5
8932,102981,2024-11-07,Account,1.0,5
8933,100149,2024-04-22,Refund,3.15,1
8934,102811,2023-06-03,Refund,11.12,5
8935,102560,2025-02-15,Account,4.6,3
8936,104466,2025-06-07,Account,6.34,2
8937,102470,2024-06-24,Refund,2.51,2
8938,104424,2024-06-30,Technical,7.07,1
8939,100665,2025-03-27,Account,1.26,5
8940,102728,2023-05-15,Billing,8.48,3
8941,101475,2024-07-01,Account,57.05,3
8942,100222,2024-01-24,Refund,6.81,3
8943,102071,2024-11-17,Refund,7.81,2
8944,100822,2025-05-29,Refund,0.72,4
8945,102648,2023-09-20,Account,27.29,3
8946,102941,2025-05-18,Technical,7.69,2
8947,103140,2023-02-21,Technical,16.95,4
8948,104954,2024-08-03,Billing,3.81,2
8949,100230,2023-08-30,Refund,2.83,1
8950,101790,2024-03-26,Refund,3.92,3
8951,103229,2024-01-24,Refund,12.73,4
8952,103581,2024-03-06,Technical,3.95,5
8953,102363,2024-02-18,Technical,6.83,1
8954,101395,2025-04-03,Account,41.12,5
8955,102107,2025-01-29,Refund,19.96,2
8956,103565,2023-08-23,Billing,7.32,2
8957,103681,2025-03-11,Billing,5.65,2
8958,104122,2024-06-26,Account,26.37,2
8959,100485,2025-03-16,Account,6.33,5
8960,103842,2025-02-26,Account,11.55,5
8961,103691,2024-10-07,Refund,7.09,5
8962,101006,2024-02-27,Account,4.88,5
8963,101143,2024-02-02,Refund,2.95,2
8964,103085,2025-01-21,Account,0.68,4
8965,103007,2024-04-21,Billing,2.16,4
8966,103526,2024-07-13,Technical,28.42,4
8967,102713,2023-04-25,Refund,1.35,3
8968,101372,2023-07-12,Account,11.6,4
8969,100287,2024-12-13,Billing,21.3,2
8970,104486,2023-05-12,Account,16.35,4
8971,103845,2024-01-10,Technical,8.75,2
8972,103416,2023-01-14,Technical,5.43,2
8973,103065,2025-05-02,Technical,2.77,5
8974,103553,2024-05-19,Technical,2.07,3
8975,101268,2025-06-11,Billing,7.7,5
8976,102902,2025-01-09,Billing,4.06,5
8977,101257,2024-02-20,Technical,2.89,5
8978,103555,2024-04-01,Account,0.54,3
8979,101591,2024-02-26,Refund,0.93,3
8980,103805,2024-05-11,Refund,41.7,3
8981,102665,2023-07-07,Account,2.4,3
8982,104503,2023-05-18,Billing,13.13,3
8983,104587,2025-06-13,Account,18.13,1
8984,102807,2024-12-21,Technical,2.56,3
8985,104400,2023-07-17,Technical,1.29,5
8986,103556,2023-04-08,Refund,0.48,5
8987,101368,2024-04-04,Technical,5.0,5
8988,102847,2024-05-03,Billing,2.26,5
8989,102741,2024-02-16,Billing,4.84,1
8990,103312,2025-02-11,Technical,7.2,4
8991,101982,2024-01-31,Account,1.56,3
8992,104796,2023-10-28,Billing,21.05,4
8993,101826,2025-05-11,Account,1.63,5
8994,104536,2025-01-16,Billing,10.38,4
8995,101604,2024-03-14,Refund,0.42,1
8996,102393,2024-06-02,Technical,4.39,1
8997,104331,2023-02-16,Account,3.13,1
8998,101203,2024-05-05,Billing,14.34,3
8999,103112,2023-06-06,Billing,2.32,4
9000,101085,2023-03-31,Account,9.08,4
9001,103945,2023-12-05,Account,0.7,5
9002,101198,2023-08-21,Billing,11.99,5
9003,104607,2023-03-17,Account,4.03,5
9004,102340,2023-11-21,Account,1.34,2
9005,100076,2023-08-14,Technical,26.64,5
9006,101375,2024-01-09,Billing,7.75,5
9007,100572,2025-06-06,Refund,5.6,4
9008,100294,2023-01-08,Refund,1.86,4
9009,104701,2023-02-21,Account,48.07,1
9010,103366,2024-10-08,Technical,7.9,5
9011,103683,2025-04-07,Refund,7.71,4
9012,100648,2023-08-11,Account,7.83,4
9013,103853,2024-06-14,Technical,9.15,1
9014,100206,2025-04-22,Account,3.77,4
9015,102645,2024-02-17,Billing,9.89,5
9016,100178,2023-02-02,Account,11.92,5
9017,103604,2024-05-24,Account,6.89,1
9018,102785,2024-09-20,Refund,32.3,2
9019,104840,2024-12-16,Technical,3.61,3
9020,103779,2024-11-17,Account,0.45,2
9021,100651,2023-07-10,Account,18.32,5
9022,101109,2023-08-25,Refund,5.29,3
9023,104329,2025-06-16,Billing,33.44,5
9024,100798,2024-03-18,Billing,12.25,2
9025,100309,2023-09-17,Billing,7.91,3
9026,100030,2023-02-27,Technical,2.36,4
9027,102127,2025-05-30,Technical,25.25,5
9028,103487,2025-05-06,Refund,15.43,2
9029,103452,2024-11-07,Account,8.56,4
9030,100625,2023-02-06,Refund,17.61,5
9031,101032,2024-08-30,Account,28.61,5
9032,103259,2024-10-28,Account,2.58,5
9033,102212,2023-02-24,Technical,13.09,4
9034,102588,2024-01-06,Refund,3.46,3
9035,103061,2023-12-16,Refund,8.75,2
9036,103141,2025-03-15,Billing,2.19,4
9037,103120,2023-01-26,Refund,37.26,1
9038,104776,2023-12-30,Billing,17.35,5
9039,103923,2023-01-14,Account,23.08,2
9040,102296,2024-06-05,Technical,4.03,4
9041,103081,2024-12-09,Billing,3.89,3
9042,100310,2024-07-18,Account,7.66,2
9043,100892,2025-06-13,Billing,9.73,4
9044,103844,2025-04-12,Billing,4.73,1
9045,102194,2024-06-09,Account,10.03,3
9046,102399,2023-07-01,Billing,5.45,1
9047,103639,2025-06-10,Technical,8.58,4
9048,100634,2023-08-09,Billing,5.94,2
9049,102659,2024-07-26,Account,31.64,3
9050,102498,2024-10-06,Refund,52.72,5
9051,103989,2024-06-18,Technical,3.52,4
9052,100937,2023-11-18,Technical,1.17,1
9053,103629,2025-03-28,Account,16.23,4
9054,101690,2023-12-03,Refund,4.4,4
9055,102164,2024-04-01,Account,36.75,4
9056,100018,2024-01-25,Billing,17.73,2
9057,103232,2023-08-07,Technical,0.23,5
9058,103284,2024-05-06,Technical,5.68,2
9059,101491,2024-06-24,Refund,20.5,1
9060,104929,2024-07-22,Refund,16.1,1
9061,103872,2023-05-13,Technical,0.76,1
9062,101075,2023-07-10,Account,5.28,2
9063,100273,2025-05-25,Refund,8.9,2
9064,102191,2024-11-28,Technical,6.62,3
9065,101110,2024-03-15,Refund,26.02,1
9066,100789,2024-11-29,Billing,35.71,3
9067,101771,2024-11-30,Technical,28.86,5
9068,102427,2023-04-10,Billing,22.9,2
9069,104484,2024-01-23,Billing,3.27,5
9070,100524,2024-05-09,Billing,45.99,2
9071,102289,2024-09-02,Billing,8.15,3
9072,102980,2023-09-29,Technical,1.96,5
9073,101187,2023-03-06,Account,19.36,2
9074,102431,2023-02-25,Account,10.17,3
9075,102253,2024-12-09,Refund,11.47,3
9076,103599,2023-11-01,Account,16.09,4
9077,103254,2023-10-06,Technical,9.01,1
9078,102419,2024-06-17,Account,25.4,2
9079,102811,2024-01-06,Technical,7.01,3
9080,102024,2023-04-07,Account,15.38,5
9081,103223,2024-06-25,Technical,0.58,4
9082,102881,2024-09-14,Account,19.18,5
9083,102159,2024-07-08,Billing,0.84,1
9084,103727,2024-03-30,Technical,12.77,2
9085,104235,2025-05-12,Technical,25.94,3
9086,101934,2024-10-25,Technical,7.31,4
9087,100679,2023-07-11,Refund,10.22,3
9088,104814,2024-04-30,Refund,1.82,3
9089,103624,2024-06-03,Technical,5.69,2
9090,103446,2023-05-16,Billing,28.55,3
9091,100865,2023-12-31,Refund,6.86,1
9092,102776,2023-08-03,Technical,2.56,5
9093,100047,2023-09-05,Billing,0.95,4
9094,101269,2024-10-16,Refund,25.88,5
9095,104119,2023-04-05,Account,0.26,1
9096,103909,2024-06-04,Account,4.06,2
9097,102460,2024-05-06,Technical,5.38,5
9098,104520,2024-12-15,Billing,4.04,4
9099,100073,2023-11-23,Refund,11.23,4
9100,100270,2024-05-23,Account,3.94,2
9101,102406,2023-08-28,Account,39.83,2
9102,103446,2023-06-22,Refund,3.01,1
9103,101006,2025-04-02,Account,3.67,5
9104,100575,2024-12-02,Technical,8.0,5
9105,102751,2024-05-03,Technical,21.65,5
9106,104683,2024-05-01,Billing,15.85,4
9107,104314,2024-06-16,Technical,19.0,3
9108,102118,2025-05-13,Billing,14.69,2
9109,102987,2024-04-06,Billing,13.3,1
9110,102069,2023-06-15,Billing,5.27,5
9111,104463,2023-12-22,Billing,11.19,2
9112,101425,2023-10-15,Refund,6.67,4
9113,100644,2025-02-07,Refund,13.78,2
9114,102638,2024-10-29,Technical,11.84,3
9115,101835,2023-02-20,Technical,2.32,1
9116,104587,2024-12-29,Refund,8.68,3
9117,104307,2024-03-09,Billing,58.56,1
9118,102311,2023-04-18,Account,9.54,1
9119,100378,2024-10-31,Billing,14.45,4
9120,104640,2023-08-21,Refund,41.51,5
9121,100293,2024-08-18,Refund,0.13,3
9122,102842,2025-03-06,Billing,11.28,2
9123,101927,2023-10-31,Billing,0.65,5
9124,104453,2024-11-10,Technical,35.28,2
9125,101668,2023-07-20,Technical,1.39,2
9126,101369,2023-02-17,Billing,4.9,4
9127,100206,2023-12-15,Technical,33.15,5
9128,104611,2025-05-21,Account,2.19,5
9129,104635,2024-01-08,Technical,5.21,4
9130,104948,2023-06-16,Billing,7.22,3
9131,100795,2023-07-26,Account,14.95,5
9132,100046,2025-03-10,Billing,4.53,5
9133,104067,2023-01-10,Technical,7.32,4
9134,104658,2023-01-07,Account,13.57,5
9135,103965,2023-07-05,Refund,2.84,2
9136,103641,2024-06-09,Technical,0.19,2
9137,104229,2025-03-24,Account,0.1,1
9138,104799,2023-11-27,Technical,12.58,3
9139,100136,2025-03-05,Refund,3.33,2
9140,104472,2024-01-20,Refund,12.52,1
9141,104844,2023-09-05,Account,6.67,1
9142,103122,2025-05-06,Account,8.75,5
9143,101659,2024-11-26,Refund,9.67,5
9144,104035,2023-12-24,Technical,12.67,2
9145,100176,2023-06-05,Account,4.1,1
9146,100953,2024-09-25,Refund,10.38,3
9147,101628,2023-09-25,Refund,26.81,3
9148,104250,2024-11-22,Account,11.24,5
9149,104455,2024-12-08,Technical,3.23,5
9150,104158,2025-01-19,Technical,30.87,2
9151,102309,2023-04-22,Account,0.56,1
9152,104622,2023-01-09,Refund,5.24,3
9153,104245,2023-10-27,Technical,20.31,4
9154,104448,2023-07-18,Refund,49.13,5
9155,101290,2023-02-07,Billing,14.6,3
9156,103051,2023-03-13,Technical,11.16,1
9157,100597,2023-07-22,Account,14.14,2
9158,102683,2025-02-25,Refund,17.19,2
9159,103940,2024-09-25,Technical,0.65,5
9160,101388,2023-01-23,Refund,1.56,4
9161,100542,2025-01-26,Refund,13.7,3
9162,101120,2023-08-25,Billing,32.89,3
9163,101747,2023-07-06,Account,43.67,2
9164,100416,2024-05-11,Account,0.51,5
9165,101584,2023-09-02,Technical,0.58,2
9166,101656,2025-02-27,Billing,2.73,2
9167,101086,2024-07-27,Technical,29.58,4
9168,100324,2024-05-30,Refund,1.27,1
9169,104400,2025-05-31,Refund,7.68,1
9170,102982,2023-11-11,Refund,4.22,1
9171,100677,2024-06-11,Refund,22.29,5
9172,104598,2023-07-11,Billing,5.91,5
9173,104765,2024-06-12,Billing,10.15,1
9174,102539,2024-09-16,Billing,7.04,4
9175,104693,2023-11-03,Account,2.79,1
9176,100278,2023-04-05,Technical,12.16,1
9177,100404,2024-04-21,Account,6.48,4
9178,102300,2024-12-23,Technical,4.53,4
9179,104126,2024-10-17,Account,5.3,4
9180,104475,2024-08-29,Billing,2.82,1
9181,104700,2023-01-23,Technical,15.03,1
9182,104705,2024-11-20,Billing,8.49,3
9183,103852,2025-02-02,Account,22.43,5
9184,104659,2024-01-23,Billing,12.0,4
9185,103361,2024-02-08,Refund,5.2,1
9186,103810,2025-04-07,Refund,25.07,5
9187,104606,2024-12-15,Billing,2.36,5
9188,102376,2023-08-26,Billing,10.23,5
9189,103750,2024-09-11,Billing,2.27,1
9190,100559,2023-08-28,Technical,7.29,5
9191,101415,2023-08-14,Technical,16.75,1
9192,100240,2025-04-18,Billing,8.56,2
9193,100278,2023-07-11,Technical,1.53,3
9194,104736,2023-07-28,Refund,15.66,2
9195,101845,2023-04-12,Account,6.69,4
9196,100617,2024-11-17,Refund,35.79,2
9197,103626,2024-11-09,Account,2.58,1
9198,100682,2024-10-17,Billing,20.42,3
9199,104663,2023-07-13,Account,0.69,4
9200,103941,2025-02-06,Account,7.12,3
9201,101152,2023-03-14,Account,6.53,3
9202,100883,2024-10-06,Billing,8.48,1
9203,102160,2024-11-06,Billing,12.47,5
9204,100403,2024-03-28,Refund,1.75,3
9205,104292,2023-04-22,Technical,34.96,1
9206,104032,2024-11-16,Refund,5.06,5
9207,104046,2024-09-27,Account,19.13,5
9208,104766,2023-11-23,Refund,26.02,5
9209,101612,2024-08-03,Account,20.4,3
9210,103684,2023-02-10,Refund,0.23,4
9211,101506,2025-03-05,Technical,9.94,3
9212,100255,2023-04-17,Refund,3.97,4
9213,101953,2025-06-06,Refund,64.76,2
9214,102844,2024-09-07,Account,2.1,3
9215,102057,2023-10-08,Refund,5.1,1
9216,100940,2025-01-10,Account,6.83,1
9217,102575,2024-11-29,Refund,18.11,4
9218,100750,2024-02-03,Account,20.8,1
9219,104659,2025-05-17,Refund,15.12,4
9220,102691,2024-07-07,Refund,15.61,2
9221,103089,2025-01-23,Billing,6.94,3
9222,104141,2024-01-15,Account,13.33,5
9223,102471,2024-01-30,Refund,21.23,1
9224,100218,2025-04-07,Refund,12.58,5
9225,100249,2023-07-06,Technical,7.1,1
9226,104266,2023-05-05,Refund,5.85,2
9227,102895,2023-01-07,Refund,3.15,4
9228,102841,2024-12-05,Technical,12.77,3
9229,103570,2024-12-28,Billing,23.34,2
9230,103047,2023-01-15,Account,6.81,1
9231,102983,2025-03-12,Account,7.44,5
9232,102882,2024-04-06,Account,34.41,3
9233,104592,2024-01-10,Refund,15.2,4
9234,102300,2024-12-28,Billing,14.17,2
9235,101744,2023-01-25,Refund,3.19,3
9236,103054,2023-12-17,Technical,8.23,1
9237,102984,2024-10-08,Refund,7.76,4
9238,103283,2024-08-24,Billing,3.53,5
9239,103687,2024-12-22,Account,18.62,4
9240,103178,2025-01-21,Account,28.32,3
9241,101245,2025-02-04,Billing,4.13,2
9242,101288,2023-05-24,Account,20.92,2
9243,103791,2023-12-14,Billing,23.8,4
9244,102409,2025-05-21,Billing,19.31,2
9245,100672,2024-12-18,Refund,3.44,2
9246,102024,2023-06-04,Account,44.79,2
9247,103022,2023-04-22,Refund,44.16,4
9248,100314,2023-02-15,Billing,3.46,1
9249,100776,2025-04-07,Account,49.62,5
9250,102224,2025-04-07,Billing,16.49,5
9251,101008,2024-08-16,Technical,13.19,3
9252,102940,2024-06-18,Account,0.2,3
9253,101657,2023-02-10,Refund,31.69,2
9254,102787,2024-08-07,Billing,6.94,5
9255,101010,2025-02-12,Technical,23.99,4
9256,101977,2024-12-15,Technical,0.07,1
9257,100467,2025-05-01,Refund,0.85,4
9258,102095,2023-07-20,Refund,1.76,4
9259,104980,2023-07-31,Account,12.15,5
9260,103119,2024-07-14,Technical,1.02,4
9261,100754,2023-03-03,Technical,0.74,5
9262,104878,2023-03-05,Technical,2.92,2
9263,101875,2023-06-16,Refund,23.69,4
9264,102810,2025-02-20,Account,4.57,5
9265,103262,2024-09-16,Billing,23.26,3
9266,101038,2023-09-04,Billing,2.81,2
9267,104196,2023-08-12,Refund,11.53,4
9268,104196,2025-04-07,Billing,24.8,3
9269,104933,2023-11-24,Account,6.48,4
9270,102360,2023-10-22,Refund,3.28,2
9271,101907,2024-01-14,Technical,6.35,5
9272,103554,2025-01-08,Refund,1.3,4
9273,100299,2023-09-19,Technical,31.26,2
9274,100561,2025-01-24,Technical,15.68,1
9275,100137,2024-04-23,Billing,7.89,1
9276,104529,2024-02-29,Account,8.36,1
9277,100694,2025-05-24,Billing,39.58,1
9278,103854,2023-12-18,Account,11.12,1
9279,104097,2023-07-05,Technical,19.86,3
9280,103405,2023-07-06,Technical,9.89,3
9281,102387,2024-12-05,Technical,11.11,1
9282,103980,2023-07-28,Account,28.69,2
9283,102508,2025-04-04,Technical,6.38,2
9284,100949,2025-02-03,Billing,42.17,5
9285,104309,2023-09-24,Refund,1.67,1
9286,102923,2023-12-20,Refund,11.05,2
9287,103037,2023-10-02,Account,8.76,4
9288,100112,2024-10-12,Billing,8.66,4
9289,104593,2023-07-08,Refund,11.51,3
9290,104565,2024-10-02,Account,1.39,4
9291,100008,2023-11-22,Billing,1.79,1
9292,103905,2023-03-08,Account,6.87,3
9293,101214,2023-05-09,Account,10.4,4
9294,100158,2025-03-07,Billing,12.13,1
9295,103163,2024-02-23,Billing,17.85,2
9296,101595,2024-06-05,Billing,6.69,4
9297,104696,2025-01-10,Account,6.25,1
9298,104978,2024-07-28,Account,7.68,2
9299,102132,2025-02-16,Account,2.99,2
9300,100945,2023-04-30,Account,1.94,1
9301,104653,2024-03-01,Technical,20.85,5
9302,101420,2023-07-27,Technical,0.51,4
9303,104840,2024-01-19,Account,27.32,2
9304,103574,2023-09-27,Billing,26.79,2
9305,103422,2024-01-05,Refund,18.34,2
9306,104088,2024-08-27,Account,21.29,4
9307,103209,2024-11-16,Account,22.84,1
9308,100715,2025-05-23,Refund,9.69,4
9309,101861,2025-01-29,Technical,0.54,1
9310,102885,2024-09-09,Technical,2.14,1
9311,103375,2023-04-30,Billing,3.24,4
9312,104107,2023-06-07,Refund,2.45,5
9313,102919,2024-01-16,Billing,11.97,3
9314,100257,2024-12-09,Account,5.17,5
9315,101326,2023-01-11,Technical,5.18,3
9316,102692,2024-01-02,Billing,1.01,5
9317,103481,2024-04-24,Technical,6.75,4
9318,101577,2023-08-25,Account,16.52,4
9319,103719,2023-08-25,Refund,29.17,5
9320,103709,2023-03-14,Refund,3.38,2
9321,102630,2024-04-16,Billing,19.72,5
9322,104354,2023-11-21,Account,0.01,2
